comment,label
Muharıbe eluyen olke 30 ıldırkı torpagı ermenı elınde olmazdı .Yatub ındı ayılmısınuz .Demırı ıstı-ıstı doyerler atalar deyıb .Artıq gecdır .,1
"yalnız,azәri deyil azәrbaycan türkü",1
Her sey bizim olkede var oncun rus isteyirki bizde ne var elde ede.qaz neft qizil,1
Şəhidsiz zəfər olmur,1
Baxin şehidsiz veten..Vetensiz şehid olmur..Şehid varsa veten var..Veten varsa şehid var...Bawqa soze gerek yoxdur!!!..,1
əgər məmur balaları getsə kasıb balaları könüllü gedər. Bu şərtlə ki ön cəbhədə olsunlar,1
sene tovsiye edirem bu cur zovqden hec vaxt imtina etme bu hisler bu duygular insani sadece insan olmaga saglam dusunmeye mecbur edir...pencere qarsisinda yagisli bir gunde tek oturub bele musiqiden zovq almag boyuk xosbexlikdi...,1
Bu ne dir ki yayirsan???,1
allah komeyi olsun men uc ildi isdiyirem ise ne zulumle duzelmisem allah bilir indi de imtahana gonderiler 2013-sohbeti evde qaynanam elil baldizim elil ozumde korpe usaqli nece ders ixuyum bu imtahan sohbetini legv etseydu elaaa olsrdi,1
Lüks maşınlarda qaçan ermən iləri görürəm ağlayıram .Ordumuz onlara niyə aman verir axı xocalıdAN QAÇANLAR vəhşilərə «yem » olmuşdu Bəs o körpələrin ahııııı,1
"yeni tehsil naziri o, teyin oldu",1
hele de dinleyirem,1
Ele bu,1
Kanalimda en yeni xeberlerrrrr buyrunn,1
Hamida elədi,1
Türkler geliyor la qalibe illallah allahu ekber🇹🇷🇦🇿🍎 hedef kızıl elma,1
https://youtu.be/O588E6Lkm7Q  СРОЧНО СМОТРИТЕ ПОКА НЕ УДАЛИЛИ,1
Pakistan dovletini de unutmaq olmaz,1
" mesaj göndərdim hələki getməyib.yutubdan indi öyrəndim ki,döyüşlər başlayıb",1
İnternetlər işləmir,1
Haydi delilerim ireliiii siz Koroglu Nebi balasisiniz,1
yenə o mahnılardan olardi,1
" Azerbaycanda internet kesilib,yaxinlariniza zeng yada mesaj yaza bilersiz",1
mende Rusiyadayam.beli muharibe bawlayib,1
məncə sərəncam yoxdur.,1
"bizim təhsil nazirliyinə iki şey çatışmır:biri təhsil,o birisidə nazirlik.",1
vpn play marketden yukleyirsen,1
Turk sihalari Azerbaycanda ve ermenistan uslerini mam L mam C mam M vuzeleriyle vuruyor,1
Axriki.🇦🇿🇹🇷😎,1
mudafiə nazirliyi edibdi heryerde eledi vpn qoşub girin,1
Naxcivanda internetler islemir,1
Qacun AZƏRBAYCAN gelir igidler gelir!!! It Ermənistan geber,1
kuriklum sistemi legv olunsun,1
Ne Türkiye Qarabağda ancaq  Azərbaycan ordusudu döyüşən danisiginiza diqqət edin xahiş edirem,1
İşgal altındaki topraklarda yerli halk türk hâlâ yaşamaktamı,1
qan ıcınde😥 yerde yatırdıq sexsıyyet vesıqesınıde gösderdıler 😔amma bızım kıler bu hakda hecbır melumat vermıler,0
hereye bir sey lazimdir kime mekteb kime nazir,1
"dersliklerin veziyyeti ile elaqeli nese etse yaxsi olardi,berbat gundedir.birde şeher mekteblerinde vakant yerler çixartsa yaxsi olardi",1
A he e he indi ordan qelirem cay icirdim!)))),1
Evet oyle,1
"bu millet tehsili inkişaf etdirmek istiyirse birinci mekteb direktorları ve institut rektorları hemin  kollektiv terefinden rehber  seçilmelidir.!!!
 eger yuxarıdan teyin olma qaydasıyla direktor seçilecekse kül olsun o tehsilin tepesine.rüşvet mexanizmi fahişelik yenede davam edecek..!!!",1
ne opar ki    hem  ozleri  yaxsi  dolansin  hem de   bizzleri  da   fikirlessinler..bizlerin yerine   qoysunlar  ozlerini.,1
Ay Huseyin ele sen birinci qet qor neterdi muharibe sonra yazarsan,1
ben etmiyorum zaten. Arkadaşınız ediyor. Sence de saçma değil mi . Peygamber efendimizden önce Hz. Hüseyin'e söylemesi. Bizde ehl-i beyt i çok seviyoruz.,1
gerceydenmi??,1
"Salam Aleykum. Bincisi Azerbaycanda şiə, süni sohbeti yox, hamisi qardaş kimi Mehemmed ummetidi. Sonra bunu  şiə yaxşi bimirki Peygemverimizden (s) üstün Allah qatinda kimse yoxdu,Peyğemberimiz demiş, Huseyn menden, men Hüsüyndenim, Huseyni seveni Allahda sever.İmam Hüseyn (e) Prygember ümmetinin  islami doğru yolda yürütmek ucun oz canindan, ailesinin caniından kecdi, Onun, Peygebmer balasının  sayesindedirki İslam dini doğru yolunu tutub, yoxsa bir şerefsiz yesidin elinde qalacaqdı dinimiz. Cixarin üreyinizden peyğember balasinin kinini, bele etsez sizi Allahda, Peyğemberde sever. Daha biz burda  Peyğember balasınln lmam Huseyn (e)-n adini cekmesek, ne vaxt cekeceyikki, Hüsüynimiz cennet  şehidlerinin ağasidi,Veten ugrunda döyuşıer gedir, orda şehid duşen her veten balasının cenetde ağasıdı İmam  Huseynimiz. Allah bütün şehidləri Axiretde, Kerbela şehidimiz İmam Hüsüyn (e) -lə mehşur etsin İnşa Allah. Ele Kerbeladada  İmam Hüseyn (e), Peyğeber ailesine qilinc qaldiran o qedder insanlara anlada  bilmediki, meni şehid etmekle siz Peyğembere, bütun aiılesine, bütüb Peygeber ümmetine el qaldirmiş olursuz.",1
" Rusiyada yawayiram.telefonla mesaj yazin gedecek,vatsapla yazmayinda",1
məndə deyirəm niyə əlaqə yoxdu.indi  pullu mesaj yazaram.sag ol bacı😘,1
😄😄hee bayaqdan onu deyiremde pullu mesaj yazin catacaq,1
Dogrudur,1
Yalansada doğru olsun in se Allah,1
heç olmasa bu nazir gəlib aləmi qarışdırmaya.uşaqlar yazığdı əziyyət çəkirlər,1
Wiyesemi,1
kim olur olsun sen allah bu krukum  sistemini yigiwdirsin,1
"bu ve ya diger yolla öz kömekçileri,ya qohumları,en pis halda yerlileri olmalidı.",1
"Bu sulhle hell olan deyil,",1
allah xeyirlisinden etsin kim olar olsun xalqa millete serefi ile xidmet etsin,1
bari usaqlarin imtahanlarin yungulesdirseydi.,1
"Emir verilsin Azerbaycan için gelip seve seve savasirim
#uzman",1
Belede olmallydl,1
goresen buda misir kimi yatib yuxusunda ne gorecekse seheri gunu onu tehsilde yeni qanun var diye acigliyacag😂😂,1
i̇nşaallah ilk öncə kirikulumu ləğv edər.👐,1
İravanda verilir siqnal?,1
Allaha Penah,1
"Xahiş edirəm,mənə tez açıqlama verin.mən Azərbaycandan qıraqdayam.Vətəndə müharibə başladı?internet baglıdı.Azərbaycanla danışmaq olmur",1
Ay geldi ha,1
nece qosullar,1
He  baslayib internede kesibler hec ne islemir,1
"Nece bizim ana bacikiramizi zorla cixarmisdilar oxz dogma yurdarindan, bunlar en azindan heyacan siqnali etmeye uspet etdiler, cunki onlar kimi namerd deyilki merd ogullardi",1
Bizi satan müdafiye nazrliyidi ele kasıbın uşağın qırın memur uşaxları xariçde kef elesi,1
Fuzuli şehri Ermenilerden alınmış diye haberler geliyor..,1
ehhh küsmüsem sennnen çıx getde,1
Allahim sen qoru,2
yigib butun gencleri ermeniye verir??,1
"XAİS EDİRİK ARTİQ BİZ BEZDİK SAİTLERİN XEBERİNDENKİ CEBHE XETİNİ ERMENİLER POZDU 
AAA KİSİ BİR DEFEDE YAZİN AZERBAYCAN POZDUDA  BİZ BELE ACİZİK Kİ ONLAR ATMADAN BİZ ATMİRİQ
GEDİN QABAQA DAHA 
QİRMİYİN TEK TEK KASİBLARİ AMA BUNUDA DEYİM ERMENİ SİZİN QARSİNİZDA YOX ARXANİZDADİ QARDAS",1
İnternetdə Füzuli rayonumuz azad olunmuşdur yazırlar. Doğrudurmu?,1
Bərkə ölsəm kimsə heyif diyəcək bərkə ölsəm kimsə can diyəcək bərkə ölsəm aglyacaqlar Hamı yalan aglar Anam yaman aglar Mən qadnam lazım olsa məndə gedərəm və Vətən sag olsun deyərəm Son söz VƏTƏN VƏTƏN VƏTƏN,1
Yalan,1
Bele surunmeydense  gedey  de muharibeye,1
aaleykum salam,1
"Ermenistan, Yunanistan ve Rumların Allahın izniyle yaşam süresi doldu, Allahın izniyle kahredeceğiz",1
Borcu olanlari aparirlar goresen ?,1
çox sağolun təsəkkur edirem. mən azərbaycanda tarix muellimiyem. bes siz nə işlə məşğulsunuz,1
"9 yıl önce matishgeliy eleme,bax gor milletimiz neden danishir hansi ab-havadadi.!",0
NOLAR BİR DƏFƏ DƏ DEYİNKİ MƏMUR BALASI VƏTƏN UĞRUNDA ŞƏHİD OLDU HƏ ONDA DEYƏK VƏTƏN SAĞ OLSUN,1
başqa cür ola bilməz,1
Allah boyuk herifnen yazilir,1
hee deyesen tehsilimizde ciddi deyiwiklik olacaq.,1
Ne beren a BARAN😃😃😃😃😃,0
heç nazir sifâti yox bu adamda.,1
gorek bu neyniyecek,1
Hz. Muhammed en önce Hz. Hüseyin demek saçma degul mi. Sizin bu Şia ne olacak ya,1
"30 il gedən danışığlardan sonra....yeganə yol...
  Vuranı vurallar...qıranı qırallar...yoranı yorallar...sorannan sorallar...atana atallar...batana  batallar...qatanı qatallar...satanı satallar...",1
Sirk etmiyin Allahdan basqa hec kim komek ola bilmez 🤦,1
Caan🙄,1
amerikada yaşayıram bu mahnı meni hemişe ağladır azerbaycan'a selamlar,2
Ay Allahım sən bizim əsgərlərimizi xalqımızı qoru,2
isinde ugurlar sene isteyirem tesilimizde yuksek nailiyetler olsun,2
Kasıbın balaları od  icinə gedirlər 30ildə  əclafların yediyin kasıbın balaları qaytarır Allah ölən şəhidlərimizə rəhmət etsin əsgərlərimizə çan saglıgı versin sag gedib salamat qayıtsınlar,2
hamimiza xeyirli ugurlu olsun,2
gozel,2
of bu ne şarkı ınsanı delırtıyor çok güzel,2
vatan hasrati chakiram qulaq asdiqca..kanadanin toronto sheherindan salamlar hamyerlilarim canlarim🇦🇿🇦🇿🇦🇿,2
biz savad isteyirik,2
bu insani taniyiram. savadli ailedendir. yaxsi olmalidi,2
kurikulumu yigisdirsaydi yaxsi olardi .,2
Bu milletin qururuyla oynayır 30 ildı bu hakimiyyət ne müharibə kimi Müharibədir ne sülh kimi sülh eskerimiz sehid olur bunu cavabıni heç kim vermir bir bayrağ veten saq olsun deyib o valideynin belini qırır her defe sehid verende bu hakimiyyət xalqın Vetenperverlik ruhunu qaldırır salır qaldırır salır mahiyyət etibarilə heç ne boş lazım gelecek lazım Gedecek eskerimiz sehid olur,2
her zaman diyorum gene diyiceğim azerbaycan türk ülkelerinden türk sanat musukisinde en gelişmiş olanıdır gene duygusal ve anlamlı bir musuki ile etkiledin beni var ol azerbaycan,2
"ahh ! azerbaycan, can azerbaycan. musikinize hayranım...",2
isteyirem ki mektebler pulsuz olsunlar,2
dogurdan  da o olacaqsa kaş idərəçilik qabliyyıti  savadı natiqliyi olan şəxsləri direktor qoysun. 60 sualı əzbərləyib imtahan verən savadslzları yox. mullimlərin yanında olsun çunki  bu vətən onların yetirdiyi öyətdiyi gənclərin əlindıdir.,2
salam əleykum   hörmət etdiyimiz  məllim  sizə vəzifənizdə  uğurlar  nai̇li̇yətlər arzu edi̇ri̇k bi̇r lənkəran şəhər 9 sayli məktəb ( tövlə ferma )desək yanilmariğ  çoz xahi̇ş olunur   o məkgəb deməy olarsa orani remont yox  təzə ti̇kmək lazimdi si̇z bi̇ləsi̇ni̇z uşağlar di̇abet olub o si̇ni̇flərdə kirisalari görməkdən  neyni̇yək ki̇mə yazağ mehri̇ban əli̇yevaya ari̇f qizina deyək hörmətli̇ xanim  mehri̇ban  əli̇yeva bu i̇şə si̇z baxin zəhmət olmasa   ya ki̇mə deyək mehri̇ban xanimin xəbəri̇ yoxdu yoxsa   ti̇ki̇nti̇ aparar  o      gözəl anadi analar gözəl başa düşər   əvvəlcədən hər bi̇ri̇vi̇zə təşəkkür edi̇rem  çox dəyərli̇  güvəndi̇yi̇m  i̇nsanlar sağ olun,2
savadlı insandı,2
bunda nese var,2
hər bir halda gözəl günün olsun. qız da olsan oğlan da nə fərqi var,2
Gözəl vurğuladız,2
kas    yeni   nazirimiz    mekteb  psixoloqlarini  sevindirsin.bizler de  ona  dua  edek   gelmeyine sevimek.,2
fikirlesirem ki yaxsi olar,2
Torpaqlarımızı sülh yoluynan alaq inşallah.heç kimin evinə qara xəbər getməsin.,2
"Kimliyindən adlı olmayaraq hmmi cəbhəyə getmək borcudu 
Ön xətlərdə Məmur balasınin olması Əsgərlərimizin döyüş ruhun yüsəldə bilər",2
"gırtlağın gızıl herflerle yazılmış
musigi edebiyatımıza...
eziz ruhun şad olsun",2
Cənab Prezident İlham Əliyevin apardığı uğurlu siyasət nəticəsində yaxın gələcəkdə işğal altında olan torpaqlarımıza geri qovuşacayıq.,2
oldu gecəniz xeyrə qalsın,2
"Buradan Borçalıya, Dərbəndə, Təbrizə, Kərkükdə səslənirəm - Ana Vətən Azərbaycanın dar günüdür. Yetişin!",2
Ahahaha du edəyin dünyamız salamat olsun,2
mübarek,2
"Bizler Türkiye de haziriz emir gelsin geleceğiz kardeslerim benim sizler yanlız değilsiniz 
83 milyon yanınzda",2
Bütün dualarımız sizin üçündür Allah sizi qorusun şəhidimizidə Allah rəhmət etsin,2
kasıb ailelerin usaqları ödenişsiz tehsil ala biler,2
xeyirli olsun yeni islahatlar   eder atestasiya olar savadlı muellimler qalıb işler,2
"Haqq-ədalət bizim tərəfimizdədir. Bizim başqa ölkələrin torpağında gözümüz yoxdur, öz torpağımızı da heç kimə verən deyilik.",2
ay allah bu adam olaydı kaş,2
kim gelir gelsin qelbinde vicdan olsun,2
hakimiyyət başına belə ziyalılar gətirilməlidir.i̇lk dəfə dəlidən doğru xəbər eşitdik.,2
"mən onu dan ulduzu, 
nazlı şəfəq sanardım. 
kimə inanmasam da, 
bir ona inanardım.
kimə inanmasam da, 
bir ona inanardım.

ahh... 
qəbahətim böyükdür, 
ay ellər, dünən axşam, dünən axşam çağı.
qəbahətim böyükdür, 
ay ellər, dünən axşam, dünən axşam çağı. 
billur kimi bir ürək, 
bir könül sındırmışam.
billur kimi bir ürək, 
bir könül sındırmışam.

o bir qaranquş kimi, 
qəlbimdə yuva qurdu. 
acı dilim qurusun, 
dilim onu uçurdu. 
acı dilim qurusun, 
dilim onu uçurdu.

ahh... 
qəbahətim böyükdür, 
ay ellər, dünən axşam, dünən axşam çağı.
qəbahətim böyükdür, 
ay ellər, dünən axşam, dünən axşam çağı. 
billur kimi bir ürək, 
bir könül sındırmışam.
billur kimi bir ürək, 
bir könül sındırmışam.

saçlarının gül ətri,
titrəyən ovucumda.
i̇ntizar baxışların
ağlar yol ayrıcında.
titrəyən baxışların
ağlar yol ayrıcında.

ahh... 
qəbahətim böyükdür, 
ay ellər, dünən axşam, dünən axşam çağı.
qəbahətim böyükdür, 
ay ellər, dünən axşam, dünən axşam çağı. 
billur kimi bir ürək, 
bir könül sındırmışam.
billur kimi bir ürək, 
bir könül sındırmışam.


i̇fa: şövkət ələkbərova
musiqi: ramiz mirişli
sözlər: i̇slam səfərli",2
çoxsağ olun bəli fərqi yoxdu,2
:) tebrik eliyirem o gun olsun vergiler naziri olasan))),2
"bu mərhum alimimiz yusif məmmədəliyevin nəvəsidir.bu həm savadlı,həm də təmiz insandır.",2
gözəl günün olsun qaqaş,2
bu gənc yəqin savadlı olar elə nəslin davamçısı.ancaq görək təhsil sistemi də hansi islahatlar edəcək.,2
yaxwi adama oxwuyur uzden,2
Allah Azərbaycan əsgərini qorusun .,2
"azerbaycan deyince; biraz sevgi,biraz şefkat,biraz hasret karışık duygular sarar beni.i̇çimde bir yerim sızlar. çook yıllar önce evleneceğim kız, azeri olsun istemiştim,olmadı.belki  bazı duygular da ondandır.",2
yaşasın azeri sanat müziği,2
her defa dunleyende sızı rahmetle anıyorum çok çok güzel okumussunuz nur icınde uyu sesının üstüne başka ses yok,2
allah razi olsun,2
sağol qardaş,2
sağ ol qardaş,2
çox sağ olun🙏,2
insanin beynin sakitdesdren mahini,2
halaldı sizə,2
oğulsan,2
hemişe bele deyib gülek pis günümüz bele keçsin,2
"gozel,xanim xatin,evezolunmaz senetkarimiz allah size rehmet elesin,qebriniz nurla dolsun",2
retro mahnılar çox maraqlı olur,2
duz edirsen.,2
hamisi aile terbiyyesinden gelir .,2
sizə təşəkkür bilgilenmisiz,2
əhsən sənə.allah səni qorusun.,2
ruhunuz gözəldir ondan. belə mahnıları anlayan çox azdır canım.👍,2
heri qaqa yashasin azeri musiqisi men azeri oldugumla qurur duyuram,2
menim qardasim ne yaxsi ki senin kimi vetenperver genclerimiz var. halal olsun,2
afərin.,2
boyuk senetkar,2
mende gürbetdeyem,2
esl musiqi duyumu olanlara hesr olub bu mahni...yasla elaqeli deyil inanin ki aglim kesenden bele mahnara ustunluk vermisem ve ne xosbextemki 32yasim var helede zovqle qulaq asiram ...,2
əsl azərbaycanlıya eşq olsun.zövqünüz şükür ki korlanmayıb,2
aferin sene. bele genclerimizi görende geleceye ümid artır,2
minnetdaram,2
ehsen ozumuz oz deyerlerimizi qorumali sevmeliyik allah cavanlarimzi qorusun,2
çox sağ ol 🧡,2
çox gözəl mahnılardı,2
"qürbətdə olmağ çox pisdir.yaşayan bilər.adamın bax orası göynüyür, vətəndən ötəri.hələ bu tovuz hadisələrində, daha çox narahat oldum azərbaycandan və xalqımdan dolayı.millətimə eşq olsun",2
"Biz bir millət kimi tarixin ən cətin anındayıq.Savaşdan qalib cıxmalıyıq.
Düşmənlərimiz coxdur, dostlarımızda var.Əsas biz özümüzük.
İnşallah biz qalib gələcəyik.",2
salam olsun milletimin hər bir fərdinə.,2
yaxşı dediz,2
təşəkkürlər qardaş,2
boyuk salam bakidan. saqlamliq dileyirem  butun dunyaya.,2
ben de amerika’da yaşıyorum . terekemeyim ☺️selam olsun 👋,2
tərəkəmlər bir vax azərbaycanda yaşayıb sonra başqa bölgələrə yayılan insanlar olub. onlarin adı ilə tərəkəmə xalq mahnısı mövcuddur bizdə. bilirsinizmi?,2
hikmət hüseynov evet biliyorum . ben turkiye’de yasiyorum aslen . is sebebiyle amerika’da yasiyorum su an . hangi muzigi dinlesem kafkas  ezgileri kadar uzerimde etki birakmiyor... selam olsun can gardaslara,2
azərbaycanıma bu qədər dəyər verdiyin üçün sağ ol qardaş,2
yaşasın azeri sanat müziği,2
"çok teşekkür ederiz 
türkiyenin de tüm türk dünyasının da müzikleri harika",2
tanri türkə yar olsun!,2
"möhtesem mahnı,möhteşem ifa.sovetler dövrunde sehneye seviyyesiz heç ne çıxa bilmezdi.çunki butun sahelerde    dövlet komissiyaları fealiyyet gosterirdi.ona gore o dovrü azerbaycan medeniyyetinin""qızıl dövrü""adlandırmaq olar",2
tek usaglara rahat olsun,2
kim gelir gelsin axir ki tehsilde duz islahatlar aparsin,2
xəstəsiyemde bu köhne senetkarlarin sesinin.,2
yaxsi olacaq bu cavan performans gosderecek,2
kim olursan ol uwaqlari fikirlew,2
çok güzel bir eser... ta yüreğine dokunuyor insanın...,2
çox gozel,2
2018 qebulu asanlasdirsaydi əla olar,2
sözler ne kadar anlamlı ve güzel ya,2
güvənirəm ki tehsilmizçin yaxşı nazir olar,2
yaşasın azeri sanat müziği,2
"nə sistem olur olsun,kim olur olsun bircə tapşırıx və korrupsiyanı yığlşdırsın",2
prezidentimiz sagolsun yeqinki bu xalqin fikirlerini başa duşecek,2
"çok, çok güzel bir şarkı. şövket elekberova'nın daha çok şarkısı olsun youtube'da, hadi azerbaycanlı kardeşler, bir el atın.",2
azerbaycandan tehsil inkişaf edəcək,2
"19 yaşım var bu mahnılarla çox təzə tanış olmuşam
bunlar sadəcə şedevrdi
adam televiziyaya baxanda çox heyifsilənir
heyif bu cür səslərdən",2
"sagol qardash, allah turku qorusun",2
ruhun qidasidir,2
ruhum dinlendi allah size rehmet elesin,2
təşəkkür edirəm  üiymətləndirdiyiniz ücün.türk dünyasıni hər  sevdirən butun dahilərə minnətdarıq,2
"@ilham bedirli iyi de azerbaycanlı bir arkadaş azeri halkı vardır, en kadim türk halklarındandır diye yazıp duruyor her yana? yani azerbaycanlı demiyor?

kardeşim, sizle de bizimle uğraştıkları gibi uğraşıyorlar galiba.",2
